MarketingID,DateKey,CampaignID,RegionID,ProductID,Spend,Engagement_Rate,Reach,Impressions,Clicks,Conversions,CTR,Conversion_Rate,Sentiment_Score,Brand_Awareness,ROI,CPM,CPC,CPA,Campaign_Type,Cost_Per_Engagement,Engagement_Per_Impression,ROI_Category,Efficiency_Score
981,20241203,8027,3212,1012,36320.31,2.46,1095566,3218323,101377,2098,3.15,2.07,73.1,3.04,400.07,11.29,0.36,17.31,Brand Awareness,0.46,0.0246,High,42.23
185,20241203,8039,3229,1033,10432.24,5.45,233860,858853,28342,640,3.3,2.26,68.06,0.88,1118.14,12.15,0.37,16.3,Social Media,0.22,0.0545,,41.75
923,20241203,8042,3083,1006,14426.28,6.12,1039606,3031577,72454,239,2.39,0.33,70.32,1.07,42.3,4.76,0.2,60.36,Social Media,0.08,0.0612,Low,11.65
191,20241204,8005,3157,1165,17909.27,4.36,516743,1505782,19274,379,1.28,1.97,76.74,2.33,245.41,11.89,0.93,47.25,New Product Launch,0.27,0.0436,High,16.24
990,20241204,8032,3160,1057,25207.14,4.43,564139,2140622,56940,387,2.66,0.68,76.63,2.21,182.86,11.78,0.44,65.13,Social Media,0.27,0.0443,Medium,11.76
314,20241204,8058,3277,1175,40320.26,4.17,574712,3380708,76065,289,2.25,0.38,86.71,3.23,-46.84,11.93,0.53,139.52,Seasonal,0.29,0.0417,Negative,6.22
615,20241204,8080,3131,1173,9422.65,3.44,923945,2852184,94977,1595,3.33,1.68,84.27,2.93,2202.21,3.3,0.1,5.91,Brand Awareness,0.1,0.0344,,142.65
701,20241205,8030,3018,1069,22347.01,2.85,511604,2245517,29416,244,1.31,0.83,84.94,1.04,49.83,9.95,0.76,91.59,Seasonal,0.35,0.0285,Low,9.27
468,20241205,8048,3099,1193,3284.57,4.58,191792,616879,9006,210,1.46,2.34,79.36,2.43,999.37,5.32,0.36,15.64,Seasonal,0.12,0.0458,Very High,50.74
886,20241205,8092,3083,1188,3036.64,4.94,171941,623073,15639,75,2.51,0.48,68.17,0.59,98.61,4.87,0.19,40.49,Product Launch,0.1,0.0494,Low,16.84
781,20241206,8007,3057,1004,12624.33,3.89,858037,2564446,79241,1679,3.09,2.12,84.97,3.28,1068.98,4.92,0.16,7.52,Product Launch,0.13,0.0389,,113.01
681,20241206,8021,3210,1183,2578.52,3.17,41705,249577,2121,7,0.85,0.35,78.94,1.04,-52.75,10.33,1.22,368.36,Brand Awareness,0.33,0.0317,Negative,2.14
303,20241206,8082,3131,1012,7676.76,3.93,415422,2400328,31204,240,1.3,0.77,88.77,1.7,363.27,3.2,0.25,31.99,Seasonal,0.08,0.0393,High,27.75
428,20241207,8016,3282,1134,38508.81,3.51,1166404,3621070,30416,486,0.84,1.6,78.84,1.57,111.35,10.63,1.27,79.24,Seasonal,0.3,0.0351,Medium,9.95
251,20241207,8032,3073,1107,8548.34,5.36,594881,1721644,47000,714,2.73,1.52,82.57,3.17,1154.35,4.97,0.18,11.97,Seasonal,0.09,0.0536,,68.97
503,20241207,8035,3199,1052,9738.46,3.08,235177,897979,20384,458,2.27,2.25,74.93,1.61,804.63,10.84,0.48,21.26,Brand Awareness,0.35,0.0308,Very High,35.24
504,20241207,8058,3066,1011,14556.63,6.49,806499,2629157,46536,246,1.77,0.53,69.46,2.29,114.62,5.54,0.31,59.17,Digital,0.09,0.0649,Medium,11.74
856,20241208,8005,3202,1031,13263.76,4.12,363331,1135360,35650,124,3.14,0.35,67.45,1.92,-1.53,11.68,0.37,106.97,New Product Launch,0.28,0.0412,Negative,6.31
882,20241208,8048,3068,1156,8634.28,6.0,492729,1820564,27126,572,1.49,2.11,93.63,2.83,632.47,4.74,0.32,15.09,Social Media,0.08,0.06,Very High,62.03
935,20241208,8053,3231,1069,17961.47,5.61,655904,1690244,18930,414,1.12,2.19,63.12,3.4,174.96,10.63,0.95,43.39,Social Media,0.19,0.0561,Medium,14.55
269,20241208,8084,3296,1191,3972.92,4.2,109759,373893,6430,38,1.72,0.6,71.37,1.17,-12.65,10.63,0.62,104.55,Social Media,0.25,0.042,Negative,6.83
894,20241208,8092,3189,1165,32432.32,4.13,698636,3058613,91758,1899,3.0,2.07,90.48,1.55,568.32,10.6,0.35,17.08,Product Launch,0.26,0.0413,Very High,52.98
573,20241209,8017,3055,1124,13318.56,4.88,969413,2426515,76920,892,3.17,1.16,78.61,1.39,739.73,5.49,0.17,14.93,Social Media,0.11,0.0488,Very High,52.65
182,20241209,8030,3252,1104,13627.11,2.71,396359,1317927,16474,172,1.25,1.05,72.46,0.57,96.48,10.34,0.83,79.23,Brand Awareness,0.38,0.0271,Low,9.15
508,20241209,8094,3075,1111,3344.72,3.45,216931,714793,10078,241,1.41,2.4,77.13,1.16,571.38,4.68,0.33,13.88,Brand Awareness,0.14,0.0345,Very High,55.58
609,20241210,8080,3004,1175,37147.61,3.73,1578655,3768384,128501,3199,3.41,2.49,62.53,1.83,503.19,9.86,0.29,11.61,Social Media,0.26,0.0373,Very High,53.85
903,20241211,8083,3021,1082,4570.43,3.88,107601,458995,4911,72,1.07,1.47,68.12,0.93,99.56,9.96,0.93,63.48,Product Launch,0.26,0.0388,Low,10.73
513,20241211,8093,3042,1087,31340.37,3.13,507467,3089716,98870,2303,3.2,2.33,79.63,3.22,407.87,10.14,0.32,13.61,Seasonal,0.32,0.0313,High,58.51
421,20241212,8038,3209,1105,4155.46,2.81,64938,393681,12125,138,3.08,1.14,82.26,1.58,557.71,10.56,0.34,30.11,Brand Awareness,0.38,0.0281,Very High,27.32
143,20241212,8039,3148,1170,5840.22,4.04,320272,1853784,32070,330,1.73,1.03,66.61,1.44,683.9,3.15,0.18,17.7,Product Launch,0.08,0.0404,Very High,37.64
262,20241212,8058,3219,1031,39898.36,2.76,1143364,3512417,41095,168,1.17,0.41,82.35,3.43,-63.7,11.36,0.97,237.49,Product Launch,0.41,0.0276,Negative,3.47
542,20241212,8060,3183,1042,7821.72,3.53,317743,742437,6087,20,0.82,0.34,72.12,3.19,-85.57,10.54,1.28,391.09,Digital,0.3,0.0353,Negative,1.84
776,20241212,8073,3231,1154,22603.52,2.92,770950,2233653,55394,841,2.48,1.52,78.94,2.42,561.78,10.12,0.41,26.88,Brand Awareness,0.35,0.0292,Very High,29.37
759,20241212,8099,3241,1104,15570.71,2.63,293280,1431352,22185,139,1.55,0.63,76.27,1.55,-52.06,10.88,0.7,112.02,Brand Awareness,0.41,0.0263,Negative,6.81
733,20241213,8009,3139,1111,2912.66,3.55,206053,952727,10194,166,1.07,1.63,78.75,1.76,870.32,3.06,0.29,17.55,Brand Awareness,0.09,0.0355,Very High,44.88
201,20241213,8032,3221,1156,14227.57,3.86,430046,1393950,47673,367,3.42,0.77,73.13,2.54,110.63,10.21,0.3,38.77,Digital,0.26,0.0386,Medium,18.86
980,20241213,8069,3070,1056,8443.82,5.53,489054,1601045,42747,525,2.67,1.23,77.29,3.36,278.29,5.27,0.2,16.08,Product Launch,0.1,0.0553,High,48.06
534,20241213,8099,3293,1177,26706.96,3.82,921518,2592696,35001,392,1.35,1.12,65.08,2.12,5.15,10.3,0.76,68.13,Digital,0.27,0.0382,Low,9.55
226,20241214,8025,3280,1090,6358.59,3.57,137830,598273,9692,127,1.62,1.32,79.33,2.79,78.32,10.63,0.66,50.07,Seasonal,0.3,0.0357,Low,15.84
556,20241214,8035,3159,1070,16676.8,2.98,552265,1656431,14410,282,0.87,1.96,80.54,1.16,45.93,10.07,1.16,59.14,Brand Awareness,0.34,0.0298,Low,13.62
402,20241214,8075,3009,1087,8550.83,2.65,143147,776429,23525,503,3.03,2.14,76.23,2.3,426.93,11.01,0.36,17.0,Brand Awareness,0.42,0.0265,High,44.84
627,20241214,8090,3039,1112,1778.34,4.63,95481,285879,8976,202,3.14,2.26,62.4,3.06,1496.58,6.22,0.2,8.8,Product Launch,0.13,0.0463,,70.88
761,20241216,8065,3096,1056,12359.91,3.07,900772,2680408,47443,882,1.77,1.86,73.46,2.08,330.34,4.61,0.26,14.01,Brand Awareness,0.15,0.0307,High,52.42
880,20241216,8083,3043,1037,62287.66,2.67,1577124,6279672,165783,2155,2.64,1.3,80.28,3.31,153.24,9.92,0.38,28.9,Brand Awareness,0.37,0.0267,Medium,27.77
327,20241217,8056,3287,1184,30352.97,3.8,663333,2832416,65428,1216,2.31,1.86,74.59,2.36,491.34,10.72,0.46,24.96,Brand Awareness,0.28,0.038,High,29.88
340,20241217,8086,3095,1076,3183.4,3.66,132124,643873,21440,237,3.33,1.11,81.75,1.1,525.49,4.94,0.15,13.43,Product Launch,0.14,0.0366,Very High,60.86
272,20241217,8089,3101,1019,12050.73,6.25,872212,2528363,50061,795,1.98,1.59,71.42,3.25,1194.62,4.77,0.24,15.16,Product Launch,0.08,0.0625,,47.12
604,20241218,8029,3148,1013,3456.07,4.89,328360,1154141,39817,211,3.45,0.53,86.02,1.09,735.19,2.99,0.09,16.38,Digital,0.06,0.0489,Very High,52.52
518,20241218,8031,3213,1090,7639.88,3.18,194847,725986,20690,184,2.85,0.89,80.21,3.04,194.05,10.52,0.37,41.52,Brand Awareness,0.33,0.0318,Medium,19.32
67,20241218,8038,3170,1061,3817.47,2.93,96234,320258,3106,43,0.97,1.41,80.85,2.85,121.66,11.92,1.23,88.78,Product Launch,0.41,0.0293,Medium,9.11
618,20241218,8091,3147,1059,4650.86,3.61,394202,1653795,23649,184,1.43,0.78,78.7,0.77,568.08,2.81,0.2,25.28,Product Launch,0.08,0.0361,Very High,31.14
663,20241218,8098,3186,1107,7712.28,2.7,113569,676571,14207,164,2.1,1.16,73.38,1.05,228.3,11.4,0.54,47.03,Brand Awareness,0.42,0.027,High,15.6
548,20241219,8099,3243,1044,24488.98,3.78,629419,2146040,44637,236,2.08,0.53,63.19,3.12,33.65,11.41,0.55,103.77,Product Launch,0.3,0.0378,Low,6.09
351,20241220,8032,3050,1128,14778.72,4.22,610887,1669114,52910,359,3.17,0.68,79.26,1.31,192.15,8.85,0.28,41.17,Digital,0.21,0.0422,Medium,19.25
489,20241221,8007,3143,1031,14350.26,4.8,1216358,4947768,79659,1091,1.61,1.37,87.49,1.37,788.57,2.9,0.18,13.15,Product Launch,0.06,0.048,Very High,66.52
737,20241221,8080,3206,1104,5350.5,3.38,116021,443719,12557,67,2.83,0.54,78.09,1.17,137.79,12.06,0.43,79.86,Product Launch,0.36,0.0338,Medium,9.78
456,20241223,8028,3292,1008,22168.82,3.75,355912,2020580,67487,337,3.34,0.5,78.94,1.29,159.19,10.97,0.33,65.78,Product Launch,0.29,0.0375,Medium,12.0
772,20241223,8063,3181,1061,37045.99,5.32,1077647,3146095,41843,598,1.33,1.43,74.63,1.95,55.67,11.78,0.89,61.95,Digital,0.22,0.0532,Low,12.05
270,20241223,8082,3236,1079,3035.24,2.31,94018,286220,7670,98,2.68,1.28,74.07,2.63,266.17,10.6,0.4,30.97,Seasonal,0.46,0.0231,High,23.92
459,20241224,8072,3295,1198,2243.23,4.79,72008,222538,4940,118,2.22,2.39,83.4,1.47,949.78,10.08,0.45,19.01,Digital,0.21,0.0479,Very High,43.87
433,20241224,8080,3003,1139,7244.56,2.67,168524,694314,15066,222,2.17,1.48,76.99,0.81,154.14,10.43,0.48,32.63,Brand Awareness,0.39,0.0267,Medium,23.59
316,20241225,8057,3126,1036,11020.72,5.72,1050686,3936078,79902,343,2.03,0.43,78.13,1.91,209.28,2.8,0.14,32.13,Product Launch,0.05,0.0572,High,24.32
233,20241225,8061,3054,1186,7341.72,5.53,434045,1589357,49905,603,3.14,1.21,66.27,2.93,912.91,4.62,0.15,12.18,Product Launch,0.08,0.0553,Very High,54.43
175,20241226,8004,3037,1115,4416.46,3.7,187450,705395,18834,82,2.67,0.44,76.09,3.21,89.8,6.26,0.23,53.86,Seasonal Promotion,0.17,0.037,Low,14.13
527,20241226,8040,3271,1169,33494.83,3.4,937710,3057347,83771,988,2.74,1.18,89.23,1.25,230.52,10.96,0.4,33.9,Product Launch,0.32,0.034,High,26.32
688,20241226,8042,3046,1174,35003.92,3.69,1262942,3729368,61907,612,1.66,0.99,77.69,1.33,58.82,9.39,0.57,57.2,Social Media,0.25,0.0369,Low,13.58
52,20241227,8024,3238,1015,58311.05,4.06,1445418,4787375,82342,996,1.72,1.21,84.06,3.02,91.06,12.18,0.71,58.55,Digital,0.3,0.0406,Low,14.36
18,20241227,8027,3285,1132,27570.92,4.44,962321,2754788,95315,1525,3.46,1.6,78.31,1.12,577.95,10.01,0.29,18.08,Social Media,0.23,0.0444,Very High,43.31
11,20241228,8012,3081,1111,6474.59,5.13,620706,1408024,39002,362,2.77,0.93,69.66,1.68,922.06,4.6,0.17,17.89,Social Media,0.09,0.0513,Very High,38.95
835,20241228,8012,3099,1069,14072.43,3.32,828047,2543965,57239,1408,2.25,2.46,75.18,1.4,1461.23,5.53,0.25,9.99,Product Launch,0.17,0.0332,,75.22
164,20241228,8026,3216,1075,20039.93,3.09,634105,1896173,30907,686,1.63,2.22,80.07,1.21,465.5,10.57,0.65,29.21,Product Launch,0.34,0.0309,High,27.41
551,20241229,8020,3114,1042,1428.04,5.07,115345,272446,6920,82,2.54,1.19,77.65,1.01,879.35,5.24,0.21,17.42,Social Media,0.1,0.0507,Very High,44.59
605,20241229,8051,3084,1142,6880.27,6.56,395698,1280222,32133,99,2.51,0.31,68.08,2.68,115.81,5.37,0.21,69.5,Social Media,0.08,0.0656,Medium,9.8
974,20241230,8086,3285,1156,12950.84,4.36,351292,1236218,33872,511,2.74,1.51,81.51,1.78,284.8,10.48,0.38,25.34,Social Media,0.24,0.0436,High,32.16
415,20241230,8100,3011,1109,26153.35,3.66,621137,2393968,75888,576,3.17,0.76,64.96,1.13,62.78,10.92,0.34,45.41,Seasonal,0.3,0.0366,Low,14.31
691,20241231,8011,3091,1002,3943.73,6.01,328822,775821,9387,214,1.21,2.29,80.18,2.61,419.12,5.08,0.42,18.43,Digital,0.08,0.0601,High,43.51
671,20241231,8021,3029,1135,27314.95,3.1,908031,2660587,86203,1206,3.24,1.4,92.42,3.03,519.15,10.27,0.32,22.65,Brand Awareness,0.33,0.031,Very High,40.8
598,20241231,8068,3045,1093,16793.74,3.84,779767,1893733,21588,386,1.14,1.79,72.02,1.37,152.08,8.87,0.78,43.51,Social Media,0.23,0.0384,Medium,16.55
446,20241231,8095,3281,1151,10126.28,2.8,188343,903075,22847,182,2.53,0.8,75.73,2.44,179.76,11.21,0.44,55.64,Brand Awareness,0.4,0.028,Medium,13.61
